id,type,properties,mentions,article_id,text
technology:solar_cell_paper,Technology,"{'name': 'solar cell paper', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}","['solar cell paper', 'printed solar cells', 'paper solar cells']",article_id,Technology solar cell paper solar cell paper printed solar cells paper solar cells
organization:eni_mit_solar_frontiers_research_center,Organization,"{'name': 'Eni-MIT Solar Frontiers Research Center', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': 'research center', 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}","['Eni-MIT Solar Frontiers Research Center', 'the center']",article_id,Organization Eni-MIT Solar Frontiers Research Center Eni-MIT Solar Frontiers Research Center the center research center
company:eni,Company,"{'name': 'Eni', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}","['Eni', 'Italian oil company Eni']",article_id,Company Eni Eni Italian oil company Eni
organization:national_science_foundation,Organization,"{'name': 'National Science Foundation', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': 'government agency', 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['National Science Foundation'],article_id,Organization National Science Foundation National Science Foundation government agency
company:hawaiian_electric_co,Company,"{'name': 'Hawaiian Electric Co.', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}","['Hawaiian Electric Co.', 'HECO']",article_id,Company Hawaiian Electric Co. Hawaiian Electric Co. HECO
technology:smart_glass,Technology,"{'name': 'Smart Glass', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}","['Smart Glass', 'electrochromic glass']",article_id,Technology Smart Glass Smart Glass electrochromic glass
company:honeywell_international,Company,"{'name': 'Honeywell International', 'ticker': 'HON', 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}","['Honeywell International', 'Honeywell']",article_id,Company Honeywell International Honeywell International Honeywell HON
technology:renewable_energy_scorecard,Technology,"{'name': 'Renewable Energy Scorecard', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}","['Renewable Energy Scorecard', 'the scorecard']",article_id,Technology Renewable Energy Scorecard Renewable Energy Scorecard the scorecard
organization:eastern_illinois_university,Organization,"{'name': 'Eastern Illinois University', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': 'university', 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}","['Eastern Illinois University', 'EIU']",article_id,Organization Eastern Illinois University Eastern Illinois University EIU university
project:biomass_power_plant,Project,"{'name': 'biomass power plant', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': 'Charleston campus', 'time_period': 'spring 2009', 'location_type': None, 'role_in_solar_energy_space': None}",['biomass power plant'],article_id,Project biomass power plant biomass power plant Charleston campus spring 2009
company:arizona_public_service,Company,"{'name': 'Arizona Public Service', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}","['Arizona Public Service', 'APS']",article_id,Company Arizona Public Service Arizona Public Service APS
policy:az_sun_plan,Policy,"{'name': 'AZ Sun plan', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': 'government_program', 'jurisdiction': 'Arizona', 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['AZ Sun plan'],article_id,Policy AZ Sun plan AZ Sun plan government_program Arizona
organization:alliance_for_solar_choice,Organization,"{'name': 'Alliance for Solar Choice', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': 'lobbying group', 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['Alliance for Solar Choice'],article_id,Organization Alliance for Solar Choice Alliance for Solar Choice lobbying group
organization:tusk,Organization,"{'name': ""Tell Utilities Solar Won't be Killed"", 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': 'pro-solar group', 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}","[""Tell Utilities Solar Won't be Killed"", 'TUSK']",article_id,Organization Tell Utilities Solar Won't be Killed Tell Utilities Solar Won't be Killed TUSK pro-solar group
governmentagency:arizona_corporation_commission,GovernmentAgency,"{'name': 'Arizona Corporation Commission', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': 'state', 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}","['Arizona Corporation Commission', 'Corporation Commission']",article_id,GovernmentAgency Arizona Corporation Commission Arizona Corporation Commission Corporation Commission state
location:iowa,Location,"{'name': 'Iowa', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': 'state', 'role_in_solar_energy_space': None}",['Iowa'],article_id,Location Iowa Iowa state
project:brightsource_energy_plant,Project,"{'name': 'BrightSource Energy plant', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': 'Ivanpah, California', 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['BrightSource Energy plant'],article_id,"Project BrightSource Energy plant BrightSource Energy plant Ivanpah, California"
location:indiana,Location,"{'name': 'Indiana', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': 'state', 'role_in_solar_energy_space': None}",['Indiana'],article_id,Location Indiana Indiana state
location:tennessee,Location,"{'name': 'Tennessee', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': 'state', 'role_in_solar_energy_space': None}",['Tennessee'],article_id,Location Tennessee Tennessee state
organization:cleantech_group,Organization,"{'name': 'Cleantech Group', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': 'market research and consulting firm', 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['Cleantech Group'],article_id,Organization Cleantech Group Cleantech Group market research and consulting firm
technology:solar_cell,Technology,"{'name': 'solar cell', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['solar cell'],article_id,Technology solar cell solar cell
technology:microinverter,Technology,"{'name': 'microinverter', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['microinverters'],article_id,Technology microinverter microinverters
